gene,log2FoldChange,p_value,adj_p_value,significant
ENSG00000005100.13,-0.020998871263265162,0.22727628953525647,0.2548258613883815,False
ENSG00000005102.14,-1.042255865238373,3.8168652200217637e-147,1.759362818362254e-144,True
ENSG00000005108.16,-0.5175279594107711,4.623171989571688e-38,4.072023141982621e-37,True
ENSG00000005156.12,0.2482751850906353,3.560566772550873e-18,1.2021168875627506e-17,False
ENSG00000005175.10,0.07681840681638885,8.14460019930645e-07,1.4405403507492138e-06,False
ENSG00000005187.12,-0.5732743558736701,1.3300210251379025e-18,4.595121568007152e-18,True
ENSG00000005189.20,0.1550565301934852,4.007313441938004e-15,1.1461109833767535e-14,False
ENSG00000005194.15,0.06282003248466017,2.7671636991985064e-11,6.417654007617054e-11,False
ENSG00000005206.17,0.12032320280168518,1.6331162708679806e-07,3.029617819875156e-07,False
ENSG00000005238.20,0.04055119617245495,0.0012977139735360305,0.0018195408260969065,False
ENSG00000005243.10,-0.22480576647024186,1.946155968151943e-24,9.056228865819784e-24,False
ENSG00000005249.13,-0.410739218547735,2.99364353229611e-29,1.7754296202616743e-28,False
ENSG00000005302.19,-0.013324254734429886,0.30223744565120597,0.3334881423722396,False
ENSG00000005339.15,-0.034181989118694744,0.01294076086706882,0.016582161067810037,False
ENSG00000005379.17,-0.13553758064054433,0.0028496055649206596,0.0038822951349994604,False
ENSG00000005436.14,-0.07815791961146656,4.214013988930217e-08,8.104699598088551e-08,False
ENSG00000005448.17,0.24462209259484524,4.3896308277856704e-17,1.3981100567423305e-16,False
ENSG00000005469.12,-0.026503548501272345,0.2666095707765362,0.2962645963614707,False
ENSG00000005483.21,-0.09656786698986641,3.845760811378972e-09,7.91179703744392e-09,False
ENSG00000005486.17,0.11952627684341088,1.5387922108515107e-20,5.905346426195645e-20,False
ENSG00000005700.15,-0.01036347155174111,0.4016950224199035,0.4345324121275019,False
ENSG00000005801.18,0.00032412460518971287,0.9876834542031223,0.9890543261750414,False
ENSG00000005810.18,-0.3128873543790789,1.3738824847935046e-46,1.782502420067507e-45,False
ENSG00000005812.11,-0.16232326208797243,1.0010005595424095e-30,6.35934275844056e-30,False
ENSG00000005844.19,0.2240449531516433,7.613595901998645e-11,1.7259564261989826e-10,False
ENSG00000005882.12,-0.25968811176433926,1.0660186200816201e-48,1.509344111060956e-47,False
ENSG00000005884.18,-0.11249878956988058,0.0001263290149363524,0.00019160073794477942,False
ENSG00000005889.16,-0.05743599717128456,2.5657828927331105e-05,4.089971308550743e-05,False
ENSG00000005893.16,0.014791466700372347,0.14813697876470058,0.1701754950239835,False
ENSG00000006007.12,0.056038160502155154,9.583603436882149e-13,2.4146722658916242e-12,False
ENSG00000006015.18,0.13009128020476002,5.4790218212991477e-08,1.045525392164651e-07,False
ENSG00000006016.11,-0.2176918883550314,3.7468053758140877e-07,6.765450316241455e-07,False
ENSG00000006025.12,-0.03535518464233944,0.21078599864070968,0.23737922371523154,False
ENSG00000006042.12,-0.15285429806744366,2.0448937811532054e-09,4.276366402577983e-09,False
ENSG00000006047.13,0.008756678200741108,0.7566141344769504,0.7786687513960875,False
ENSG00000006062.17,-0.15006493021953293,3.580071191288993e-09,7.3816726327347846e-09,False
ENSG00000006071.15,0.04283980639156537,0.4791427804537337,0.5122999548227614,False
ENSG00000006118.15,0.5983253398350832,2.36970022294288e-25,1.158939154126559e-24,True
ENSG00000006125.18,0.044357720810175305,6.563442347166791e-06,1.0899005534762907e-05,False
ENSG00000006194.10,0.09203534168231631,6.696726923640368e-08,1.2718952337288347e-07,False
ENSG00000006210.7,-0.6211570167937444,1.535811481464267e-56,3.1541158073537183e-55,True
ENSG00000006282.21,0.057896633124064234,0.000597816814276879,0.0008597081390164253,False
ENSG00000006327.14,0.267047337456892,6.42984673512534e-11,1.4628033551229762e-10,False
ENSG00000006432.15,0.2140495419545123,7.82967741416592e-05,0.00012062544518676936,False
ENSG00000006451.8,0.04057129330319764,3.3903279273523e-09,7.003498272934653e-09,False
ENSG00000006453.14,0.2880007556311419,8.465454651760805e-16,2.5067051122647894e-15,False
ENSG00000006459.11,-0.13424319423079734,1.92821627042133e-14,5.327475989239352e-14,False
ENSG00000006468.14,-0.3956214371149429,4.558539548914997e-20,1.7083199023192292e-19,False
ENSG00000006530.18,0.05532362256214007,8.061454451579859e-05,0.00012406953734883712,False
ENSG00000006534.16,0.08913117613995825,0.00012514229787916723,0.00018985292475835627,False
ENSG00000006555.11,-0.03000878382244343,0.6403638619665262,0.6694089659488809,False
ENSG00000006576.16,0.16675368242284483,2.943875286960825e-18,1.0000136440497017e-17,False
ENSG00000006606.9,0.06872639391211821,0.12228683863332819,0.14164650288157532,False
ENSG00000006607.14,0.044158308963415216,0.012276108751125574,0.015768228857974905,False
ENSG00000006625.18,0.2626540628748697,7.06008274196664e-38,6.156332791392246e-37,False
ENSG00000006634.8,0.3360585082818406,5.628576432537027e-29,3.2933920071057623e-28,False
ENSG00000006638.13,0.1447074968541462,1.760278405179808e-08,3.467892657669919e-08,False
ENSG00000006652.15,-0.26763341533970664,1.0834090924953118e-26,5.676694184043955e-26,False
ENSG00000006695.12,-0.0322960121278717,0.0015647530087154935,0.0021781319878051253,False
ENSG00000006704.11,0.3006351787959667,1.010358178363201e-31,6.719793030765113e-31,False
ENSG00000006712.15,0.0662369338232276,3.298559215891286e-08,6.400408282097755e-08,False
ENSG00000006715.16,-0.021139108026830833,0.06819200334904658,0.0813324303582318,False
ENSG00000006740.17,-0.19475193797727908,3.092725205710425e-11,7.154702643741642e-11,False
ENSG00000006744.19,-0.019360539271028987,0.022669217716754942,0.02843118424849456,False
ENSG00000006747.15,0.05370662032607165,0.19359473078551875,0.21895521828345818,False
ENSG00000006756.16,0.04618029097941134,0.06342860861492741,0.07589114798154917,False
ENSG00000006757.12,-0.044933524244546774,0.0001368833153968456,0.00020711605139922093,False
ENSG00000006831.10,-0.0006848704431132724,0.9487388444633686,0.9545487409825465,False
ENSG00000007038.11,-0.32796266552166253,9.112022992198516e-06,1.4972265524561063e-05,False
ENSG00000007047.15,0.12280091919266889,1.526356953242291e-13,4.028688926690405e-13,False
ENSG00000007062.12,-0.6171503041561057,1.155204063893183e-11,2.7341971525094107e-11,True
ENSG00000007080.11,0.1373416954528519,2.4541189544363197e-12,6.037605623412348e-12,False
ENSG00000007129.18,-0.02607450778069742,0.39590416815625373,0.4288272693462712,False
ENSG00000007168.14,-0.11081113146230814,2.339834358712234e-25,1.1446701458865216e-24,False
ENSG00000007202.15,-0.0270105918213015,0.0068784057994418476,0.009058032365362909,False
ENSG00000007216.15,-0.9404141737856022,1.013111002171987e-21,4.125537170562442e-21,True
ENSG00000007237.19,-0.3286301798127087,1.1081200956649381e-32,7.716384753446908e-32,False
ENSG00000007255.10,0.15618835572289713,5.3603708371519934e-15,1.523116329994866e-14,False
ENSG00000007264.15,-0.0009830166986746214,0.9835416608424035,0.9853230089361774,False
ENSG00000007312.13,-0.28779568837316005,2.232567702844266e-16,6.827723638222955e-16,False
ENSG00000007341.19,-0.014780973812738907,0.40130246471629205,0.43416436950724674,False
ENSG00000007376.8,0.32608540366609784,1.3705612568401786e-32,9.5119588021773e-32,False
ENSG00000007384.15,0.13073689877759032,1.2012648371989255e-13,3.18431129528418e-13,False
ENSG00000007392.17,0.09273647762418546,4.957451776850468e-07,8.879002135462135e-07,False
ENSG00000007402.12,0.162974754558193,0.00016890648565411705,0.0002540409882121289,False
ENSG00000007516.14,0.0030037138360139437,0.9397269463149063,0.9465146553656786,False
ENSG00000007520.4,0.12625001636010946,5.03079819546111e-16,1.5104227475209276e-15,False
ENSG00000007541.17,0.29221741266352064,2.6413456620716427e-29,1.5690002805055498e-28,False
ENSG00000007545.16,0.04747581944417245,0.014253590065077742,0.018198359124405636,False
ENSG00000007866.22,0.025675182952519027,0.13653686516433405,0.15740535921473942,False
ENSG00000007908.16,-0.2907905718691144,8.191963989195714e-06,1.3507298334331646e-05,False
ENSG00000007923.16,0.006812371018604324,0.6084959989551695,0.6389939632111177,False
ENSG00000007933.13,-0.3972744305324296,4.340591992161311e-21,1.7169912638361098e-20,False
ENSG00000007944.15,-0.11288782186294721,2.3096925617090226e-29,1.3796630082433232e-28,False
ENSG00000007952.18,0.3013780612226208,3.5578179902363103e-26,1.8154499301962278e-25,False
ENSG00000007968.7,0.8132134617553237,8.886391939453223e-41,8.814153487345296e-40,True
ENSG00000008083.14,0.1431963358817656,3.9292372742512173e-13,1.0156037901701667e-12,False
ENSG00000008086.13,-0.13767362850392062,1.7349164454008873e-07,3.2137981128580404e-07,False
ENSG00000008130.15,-0.02153118516796715,0.07362551437505996,0.0874797211470532,False
ENSG00000008196.13,-0.39043388476771246,5.5786665058253536e-06,9.314054934869294e-06,False
ENSG00000008256.16,-0.1946476830348587,7.503100052999629e-48,1.0230603309735073e-46,False
ENSG00000008277.14,-0.32663369584930657,1.8595380757619094e-26,9.597877085285576e-26,False
ENSG00000008282.9,-0.03384837130844032,4.7513409731020505e-06,7.976100364962612e-06,False
ENSG00000008283.16,0.23539538587911846,5.2601840711569974e-21,2.071860775617831e-20,False
ENSG00000008294.21,-0.10956766619968494,6.666334333095358e-17,2.100268690400311e-16,False
ENSG00000008300.17,0.6167782191855264,8.844610985026665e-50,1.3282124405930542e-48,True
ENSG00000008311.15,-0.5762036565880819,4.112050899823245e-78,2.01284285049165e-76,True
ENSG00000008323.15,-0.2508342549822866,7.080471702087174e-16,2.107882085117233e-15,False
ENSG00000008324.12,0.1220186254549871,1.1454510379417838e-12,2.8712408645930455e-12,False
ENSG00000008382.16,0.1673536317425488,1.592175540549145e-12,3.956950864141458e-12,False
ENSG00000008394.13,-0.2497936047845153,8.47062165159676e-18,2.803939670588403e-17,False
ENSG00000008405.12,-0.021800684381632518,0.2048058361803273,0.2310679933081555,False
ENSG00000008441.18,-0.24474952553991347,2.411504094074174e-83,1.4551454158933399e-81,False
ENSG00000008513.16,0.11896294754310777,9.837172619528772e-20,3.6114611161163815e-19,False
ENSG00000008516.17,0.20923211681094744,1.9221846602358013e-07,3.546445658433721e-07,False
ENSG00000008517.18,0.1337280034629651,1.7036185475365545e-11,3.9940443879374944e-11,False
ENSG00000008710.20,-0.19537418118313665,1.2954985363832052e-16,4.0152227704039795e-16,False
ENSG00000008735.14,0.6701418723679675,9.818163542749961e-31,6.2398546851165396e-30,True
ENSG00000008838.20,0.08389883591182024,4.96043812293255e-09,1.0128400419828072e-08,False
ENSG00000008853.17,-0.07228053825198844,0.00010304378244846727,0.000157406658008825,False
ENSG00000008869.12,-0.058424760089765826,0.0004942736447536289,0.0007154580698096762,False
ENSG00000008952.17,-0.053472675385256796,1.3332016790801396e-11,3.141154147757467e-11,False
