gene,log2FoldChange,p_value,adj_p_value,significant,neg_log10_p
ENSG00000129988.6,-0.5043757829101658,2.5759427716609684e-15,7.458592628327012e-15,True,14.127343112395065
ENSG00000130176.8,-0.7638574995958103,1.8258484264713127e-50,2.8316008213892485e-49,True,48.54796797036326
ENSG00000130224.15,-0.5463224009935701,1.5978625138140483e-52,2.713913055704229e-51,True,50.56640406973182
ENSG00000130307.12,-0.72582314113118,8.85231942870809e-71,3.2498979778757087e-69,True,68.48813027235684
ENSG00000130518.17,-0.6583809475882259,1.4875698043284997e-37,1.280992907785528e-36,True,35.892453274719124
ENSG00000130528.12,-0.5723647771514664,1.7837525753743764e-44,2.1067324011218793e-43,True,42.6763906253301
ENSG00000130545.16,0.5894463806081012,6.874485323166578e-15,1.9436907386714294e-14,True,13.711372834663342
ENSG00000130701.4,0.6468521270696135,2.1276937763679337e-17,6.889161078058438e-17,True,16.161833660727005
ENSG00000130988.13,-1.0324214961019884,1.1505303157988867e-191,1.3637071471690517e-188,True,187.86527888336266
ENSG00000131016.17,-0.6747295038732704,8.461857578234038e-63,2.200878756319994e-61,True,60.657403881531856
ENSG00000131018.24,-0.5233339364610303,1.7107353551304741e-71,6.481265407085637e-70,True,69.18834019387278
ENSG00000131153.9,0.6106612594102105,1.2017474779670405e-27,6.620782752119877e-27,True,26.17909066239862
ENSG00000131187.10,0.888013890225521,5.173433840213079e-41,5.193464074077182e-40,True,39.284542868276134
ENSG00000131188.12,0.5916519642218312,4.743589507753257e-25,2.2829212381571215e-24,True,23.64150907161261
ENSG00000131386.19,-0.9455662420918203,1.9798748696553582e-75,8.668613083657259e-74,True,73.06205038098933
ENSG00000131471.7,-0.7511471060128199,3.024482710999121e-63,8.081846393932273e-62,True,61.09248940814994
ENSG00000131480.9,-0.746051967705493,1.7340941391767925e-39,1.612979716675992e-38,True,37.79237109385783
ENSG00000131650.14,0.9345138746699798,1.8128218153322296e-71,6.821307302408848e-70,True,69.1661323849016
ENSG00000131730.16,-0.8384318568958382,3.562340754940096e-64,9.868694906089475e-63,True,62.005740277174354
ENSG00000131747.15,0.9584311354815598,1.5208721137789685e-39,1.417828755957764e-38,True,37.84837621967031
ENSG00000131771.14,-0.6524968101716682,1.397022363609184e-51,2.277228791918546e-50,True,49.64259333386615
ENSG00000132031.13,0.6915001748104881,4.210017465488873e-43,4.641928891848662e-42,True,41.33330151664061
ENSG00000132170.23,-0.8510565587887138,1.8450503527649727e-62,4.724809499040425e-61,True,60.32561569724644
ENSG00000132182.12,0.5217441068465174,2.9748686591744815e-21,1.1872287284834379e-20,True,19.925465602908314
ENSG00000132329.11,0.6857854572075526,6.553000639869442e-29,3.823397678330177e-28,True,27.41755052789723
ENSG00000132514.14,-0.6305428022216462,1.2746746144157613e-37,1.1010906065390496e-36,True,35.958176942335356
ENSG00000132561.14,-0.8278124049270357,6.096154141714707e-198,9.196325620692167e-195,True,194.036385659764
ENSG00000132749.11,0.588756970027426,3.8295427729414675e-20,1.4409848701630549e-19,True,18.841340579102177
ENSG00000132840.10,-0.8628182533709889,7.181118812761849e-44,8.235209784310305e-43,True,42.08432533310529
ENSG00000132970.14,-0.7623206606297044,8.762436246743628e-92,6.858672975399234e-90,True,89.16375990400336
ENSG00000133067.17,-0.7995776631968021,4.8152114427197775e-23,2.0939103427801883e-22,True,21.679041917914784
ENSG00000133116.8,-1.0017427928914189,1.3772611833949007e-101,1.7854900060355454e-99,True,98.74824257635093
ENSG00000133317.16,-1.4192312746185507,1.976575193394181e-50,3.059635145446179e-49,True,48.514330359063095
ENSG00000133392.18,-1.04046409325433,2.165036797179598e-119,4.328508507517861e-117,True,116.36366172455666
ENSG00000133401.16,-0.7657976709663465,3.273853891885062e-61,8.024568904274848e-60,True,59.09557828945562
ENSG00000133466.14,0.6015184518962913,2.470552527668188e-49,3.59932823916821e-48,True,47.44377854624531
ENSG00000133687.16,-0.889327402963022,2.3308082876870765e-155,1.2476591201896564e-152,True,151.90390405443122
ENSG00000133800.9,-1.38736699887707,1.7580237764585678e-66,5.352779182853849e-65,True,64.27142067211183
ENSG00000134020.8,-0.5651770059987493,7.278019854358966e-22,2.980539522784617e-21,True,20.52570511493047
ENSG00000134028.14,0.8527443697116499,1.4041997165191677e-27,7.715658972158632e-27,True,26.112626976178845
ENSG00000134057.15,0.5738142112029223,5.137877637001128e-49,7.394444189800235e-48,True,47.13109446458453
ENSG00000134121.10,-1.2359959817206558,2.1985637243302587e-101,2.784959270346283e-99,True,98.55518115194204
ENSG00000134138.20,-0.6643262225941822,7.701369194016798e-72,2.96511648272656e-70,True,69.52795824098042
ENSG00000134201.12,-1.184259759208772,5.338396344154832e-63,1.4016669135269823e-61,True,60.85335517809817
ENSG00000134222.16,0.5555359413950225,8.430171146711784e-31,5.37625903184225e-30,True,29.269519814844557
ENSG00000134240.12,-0.8281385296240995,8.056018434268081e-15,2.2692508894626474e-14,True,13.644117485655107
ENSG00000134339.9,-1.2171182989552716,3.945051105758831e-61,9.598853086358071e-60,True,59.01778065529608
ENSG00000134569.10,-0.5960387984191449,1.495851953609993e-41,1.5446277111514763e-40,True,39.81117617803564
ENSG00000134668.12,0.6458366481146274,1.8125327568692045e-41,1.8623633787918008e-40,True,39.72993557684175
ENSG00000134690.11,0.8053318866698334,9.971679596473268e-50,1.4907211821970936e-48,True,47.8266035774434
ENSG00000134757.5,-0.8260493225122074,1.2080946420874262e-19,4.412749832885483e-19,True,18.355290692828586
ENSG00000134762.17,-0.7883439378881341,3.5107883561423595e-19,1.247495117383861e-18,True,17.903961145502084
ENSG00000134775.15,-0.584059500469041,1.9470225577063015e-44,2.2979297526727145e-43,True,42.63866325175431
ENSG00000134827.8,-0.6827392678080189,6.976387283914476e-13,1.7720215917538161e-12,True,11.751530990619168
ENSG00000135063.19,-0.8634970522833141,1.1580085716084774e-49,1.7234075549122038e-48,True,47.763612007566906
ENSG00000135074.16,0.5052540493238222,2.249639282781347e-39,2.0785364286455273e-38,True,37.68224235960083
ENSG00000135094.11,0.8806630408957561,4.123028794932456e-34,3.0529915137487357e-33,True,32.5152744028868
ENSG00000135114.12,0.5063393137808574,3.012539039023213e-35,2.339264053044043e-34,True,33.63092075283495
ENSG00000135119.15,0.6464962949833576,1.1528259202670459e-69,3.968878282346755e-68,True,67.40133221984208
ENSG00000135127.11,0.9265119276051632,5.4558599277798846e-37,4.574761982899414e-36,True,35.33963149661445
ENSG00000135144.7,-0.7246970284773153,1.3473186118067267e-55,2.636486443905758e-54,True,53.578974457350554
ENSG00000135218.19,-1.0668346151563002,1.8966775292085589e-109,3.055676399969595e-107,True,106.51489264000108
ENSG00000135324.6,-0.7321693880745137,1.5578228153968792e-49,2.299867597748738e-48,True,47.638297165383385
ENSG00000135374.11,-0.8106438183600588,1.2405318204666748e-16,3.8484548567627596e-16,True,15.414713603446145
ENSG00000135424.18,-0.910200515689159,2.3516699063515584e-66,7.121096793065285e-65,True,64.14745311106934
ENSG00000135447.17,-1.2545557716459403,8.480998207203386e-99,9.773172517384235e-97,True,96.00996443493617
ENSG00000135451.13,1.1564954641032061,1.9115171187360544e-56,3.9111855817886665e-55,True,54.407691576726315
ENSG00000135476.12,0.9147829341119419,7.555565539393485e-46,9.489733997482277e-45,True,44.022745960917774
